time,longitude,latitude
2006-09-15 00:00:00,-63.234244987793005,25.21397855760754
2006-09-15 01:00:00,-63.2278863078499,25.212031284824423
2006-09-15 02:00:00,-63.221556368033454,25.2101138089012
2006-09-15 03:00:00,-63.2152539438731,25.20822684383762
2006-09-15 04:00:00,-63.20897781089828,25.206371103633423
2006-09-15 05:00:00,-63.20272674463846,25.20454730228836
2006-09-15 06:00:00,-63.19649952062308,25.202756153802177
2006-09-15 07:00:00,-63.19029491438157,25.20099837217462
2006-09-15 08:00:00,-63.18411170144337,25.199274671405437
2006-09-15 09:00:00,-63.17794865733795,25.19758576549437
2006-09-15 10:00:00,-63.17180455759475,25.195932368441166
2006-09-15 11:00:00,-63.16567817774321,25.194315194245572
2006-09-15 12:00:00,-63.159568293312766,25.192734956907337
2006-09-15 13:00:00,-63.15347367983288,25.1911923704262
2006-09-15 14:00:00,-63.14739311283299,25.189688148801917
2006-09-15 15:00:00,-63.14132536784254,25.188223006034224
2006-09-15 16:00:00,-63.135269220390974,25.186797656122874
2006-09-15 17:00:00,-63.129223446007735,25.18541281306761
2006-09-15 18:00:00,-63.12318682022229,25.18406919086818
2006-09-15 19:00:00,-63.11715811856405,25.182767503524328
2006-09-15 20:00:00,-63.11113611656249,25.1815084650358
2006-09-15 21:00:00,-63.10511958974704,25.18029278940234
2006-09-15 22:00:00,-63.09910731364715,25.179121190623707
2006-09-15 23:00:00,-63.09309806379226,25.17799438269963
2006-09-16 00:00:00,-63.08709061571182,25.176913079629863
2006-09-16 01:00:00,-63.081083744935285,25.175877995414154
2006-09-16 02:00:00,-63.07507622699209,25.174889844052245
2006-09-16 03:00:00,-63.06906683741167,25.173949339543885
2006-09-16 04:00:00,-63.06305435172349,25.17305719588882
2006-09-16 05:00:00,-63.05703754545698,25.172214127086793
2006-09-16 06:00:00,-63.0510151941416,25.17142084713755
2006-09-16 07:00:00,-63.044986073306774,25.170678070040847
2006-09-16 08:00:00,-63.038948958481974,25.16998650979642
2006-09-16 09:00:00,-63.03290262519662,25.169346880404014
2006-09-16 10:00:00,-63.02684584898018,25.16875989586338
2006-09-16 11:00:00,-63.02077740536208,25.168226270174266
2006-09-16 12:00:00,-63.01469606987179,25.16774671733641
2006-09-16 13:00:00,-63.00860061803873,25.167321951349567
2006-09-16 14:00:00,-63.00248982539235,25.166952686213477
2006-09-16 15:00:00,-62.996362467462106,25.16663963592789
2006-09-16 16:00:00,-62.990217319777436,25.16638351449255
2006-09-16 17:00:00,-62.984053157867784,25.166185035907205
2006-09-16 18:00:00,-62.9778687572626,25.1660449141716
2006-09-16 19:00:00,-62.97166289349133,25.165963863285477
2006-09-16 20:00:00,-62.96543434208342,25.165942597248588
2006-09-16 21:00:00,-62.9591818785683,25.165981830060677
2006-09-16 22:00:00,-62.952904278475444,25.16608227572149
2006-09-16 23:00:00,-62.946600317334266,25.166244648230776
2006-09-17 00:00:00,-62.94026877067424,25.166469661588277
2006-09-17 01:00:00,-62.93390841402479,25.16675802979374
2006-09-17 02:00:00,-62.92751802291538,25.167110466846907
2006-09-17 03:00:00,-62.921096372875425,25.167527686747533
2006-09-17 04:00:00,-62.914642805429125,25.168010334634275
2006-09-17 05:00:00,-62.908159428750444,25.168558719044576
2006-09-17 06:00:00,-62.90164919505506,25.16917304582654
2006-09-17 07:00:00,-62.895115056764936,25.169853520803166
2006-09-17 08:00:00,-62.88855996630198,25.170600349797468
2006-09-17 09:00:00,-62.881986876088156,25.17141373863244
2006-09-17 10:00:00,-62.875398738545414,25.172293893131098
2006-09-17 11:00:00,-62.86879850609566,25.173241019116436
